#{"t_start": 1678309565.117786, "env_id": null}
r,l,t
-99.521552,1500,0.766833
-98.798267,1500,2.100999
-86.797446,1500,3.442246
-77.372096,1500,4.172238
-65.492583,1500,5.51511
-53.569459,1500,6.850317
-41.160422,1500,8.227513
-21.177702,1500,8.97348
-9.104122,475,9.801234
-1.5,85,9.840826
-1,22,9.850959
-9.849764,748,10.243736
-0.833608,303,10.383225
-5.795874,443,10.637613
-3.878361,228,10.766101
-1.48107,111,11.501396
-0.885883,67,11.531796
-4.190632,648,11.880659
-1.683742,184,11.967439
-1.192867,49,11.992229
-0.336825,98,12.037177
-1.099999,29,12.053203
-2.323407,915,13.191438
-1.033827,248,13.306892
-1,16,13.314306
-1.277558,54,13.339864
-1,54,13.364996
-1.020282,136,13.427924
-1.4,54,13.4559
-0.683303,117,13.517884
-1.2,31,13.533447
-1.399982,99,13.578774
-0.907324,171,13.661872
-0.967556,36,13.680061
-0.550799,31,13.694399
-3.240276,227,13.800527
-1,12,13.807569
-1.271204,95,13.853893
-1.383281,148,13.926724
-1.464984,80,13.974188
-2.134353,416,14.208263
-1.282399,58,14.86411
-0.872344,154,14.94127
-1,33,14.958669
-0.849536,97,15.007251
-1.039139,36,15.025215
-1,33,15.043427
-1,15,15.050544
-1.29976,67,15.086996
-1.1,41,15.109642
0.55163,248,15.239998
-0.948588,124,15.310193
-1,47,15.335718
-1.052404,31,15.349631
-1.1,51,15.37275
-1.095001,37,15.389363
-1.086353,39,15.408639
-1,34,15.430542
-1.199955,81,15.475464
-1,15,15.482648
-1.2,49,15.510254
-0.379098,260,15.633859
-1,27,15.654665
1.405177,106,15.703036
-1.1,68,15.733923
0.862337,210,15.833115
-1.099984,58,15.859929
-1,17,15.867764
-0.976443,45,16.538541
1.418366,121,16.594368
-1,30,16.60937
-1.2,62,16.640749
-1.6,59,16.670442
-1.1,45,16.693314
-1,25,16.705648
-1.372459,107,16.758689
-1.438276,110,16.821403
2.067636,273,16.948351
-1,18,16.957399
-1,22,16.969372
-1.091952,30,16.986758
-1,10,16.991374
-1,11,16.996814
-1,32,17.011394
0.626411,209,17.110357
-0.494809,51,17.13763
-1.040113,82,17.180463
-0.290171,58,17.210038
-1,37,17.228824
-1.529672,157,17.30982
-1.001729,101,17.356196
1.231675,172,17.442603
-0.630751,128,17.509228
-0.996298,80,18.29299
-1,21,18.302514
-1.277845,72,18.334814
-1.084144,39,18.352492
-1.1,15,18.35945
-1.118147,73,18.399821
-0.726666,77,18.44309
-1.199926,61,18.471514
-0.145657,65,18.503857
-0.854951,39,18.532137
-1,20,18.543104
-0.684589,103,18.596697
-0.090481,123,18.656977
-1.1,46,18.682306
-1.09388,58,18.70846
-0.705565,154,18.77831
-1.099962,57,18.805024
-0.295805,111,18.854851
-1.679527,141,18.918922
-0.645663,95,18.961703
-0.249439,65,18.990974
-1.312236,86,19.057318
-1.099214,66,19.095022
-0.64887,128,19.163014
-1.459252,113,19.214292
-0.822473,101,19.260365
-1.211708,83,19.297851
-0.886507,40,19.923662
-1,38,19.940961
-0.904751,134,20.002848
-1,33,20.017748
-1.1,56,20.042889
-1.299988,65,20.072422
-1,32,20.086757
-1,21,20.09734
-1.495342,215,20.234921
-0.10222,81,20.271648
-1,26,20.283365
-0.98937,71,20.315492
-1.399177,143,20.380859
0.21429,59,20.408032
-1.299978,37,20.425113
0.63095,222,20.525855
-1.299988,70,20.558482
-0.707241,30,20.572478
-0.000372,25,20.584101
-1.199381,35,20.600552
-1,28,20.627461
-1,30,20.642976
-1.065835,57,20.676736
-1.114141,55,20.704247
-1.198422,199,20.795009
-1.662699,229,20.898272
-0.002579,23,20.90916
-1,9,20.913455
-0.498282,76,21.573241
-0.315813,51,21.599957
-0.592222,96,21.643667
1.623228,180,21.741847
-0.072568,159,21.828433
-0.168681,54,21.85876
-0.625638,91,21.906096
1.694192,390,22.085806
0.078253,82,22.148333
0.292368,138,22.224919
-0.035359,89,22.27473
-0.959578,121,22.33054
-0.941918,59,22.357762
0.420586,160,22.436615
-0.216066,257,22.556203
1.208096,158,23.2591
-1.199021,80,23.298844
1.215747,438,23.536287
7.806015,1369,24.214001
12.164873,1500,25.582747
12.630562,1500,26.980954
4.162038,648,27.295882
-1.319402,149,27.363455
-0.877322,89,27.403939
15.628214,1263,28.6012
3.558444,250,28.740738
20.882493,1500,30.073589
21.6515,1500,31.512251
26.148754,1500,32.234861
27.676354,1500,33.574386
29.676286,1500,34.925303
29.714215,1500,36.301906
6.950056,455,36.513763
32.3507,1500,37.265361
36.717308,1500,38.588194
33.329457,1500,39.915145
38.318212,1500,41.284459
37.632247,1500,42.02846
34.271768,1500,43.356209
38.421781,1500,44.678642
39.810807,1500,46.078928
37.464713,1500,46.820468
40.837604,1500,48.150239
42.268734,1500,49.499546
42.409304,1500,50.834251
42.893025,1500,51.579113
42.666417,1500,52.916692
45.300906,1500,54.259839
31.113742,1500,54.99149
40.777353,1500,56.322694
42.58197,1500,57.649443
47.727603,1500,58.976055
40.491777,1500,59.689761
45.762026,1500,61.016653
43.993949,1500,62.371184
47.65962,1500,63.698142
46.533112,1500,64.418334
45.475836,1500,65.786575
46.577253,1500,67.135551
47.070942,1500,68.510427
48.888225,1500,69.233567
51.346891,1500,70.593088
47.20234,1500,71.963403
44.354628,1500,72.705309
46.506514,1500,74.071156
48.72286,1500,75.390736
51.714892,1500,76.742718
48.917555,1500,77.468484
53.247081,1500,78.794692
46.842956,1500,80.117219
44.153071,1500,81.457058
49.07318,1500,82.21556
47.980707,1500,83.550013
49.947644,1500,84.866175
52.830525,1500,85.625658
53.533983,1500,86.972559
51.376456,1500,88.274201
56.302243,1500,89.599699
56.278656,1500,90.335643
52.454629,1500,91.704236
50.938818,1500,93.01945
51.424517,1500,94.323376
54.778033,1500,95.054627
55.220571,1500,96.43245
55.351855,1500,97.78587
54.074441,1500,99.099208
53.881084,1500,99.818286
55.34977,1500,101.173591
59.676351,1500,102.523909
54.901633,1500,103.254216
53.303937,1500,104.591155
56.741388,1500,105.932064
55.729761,1500,107.273727
55.993401,1500,108.002494
57.735425,1500,109.327051
56.097279,1500,110.750825
53.79903,1500,112.096648
53.09045,1500,112.824925
54.471393,1500,114.200432
56.980551,1500,115.545126
56.688988,1500,116.885332
55.931509,1500,117.616847
57.577548,1500,118.95414
58.886153,1500,120.291635
53.949921,1500,121.026036
58.458509,1500,122.378246
55.782077,1500,123.713481
55.407669,1500,125.028501
54.422304,1500,125.757771
56.789188,1500,127.108181
56.232783,1500,128.472188
55.312548,1500,129.829874
55.381509,1500,130.557886
57.315835,1500,131.922077
56.059115,1500,133.244676
55.453871,1500,134.586359
58.78962,1500,135.318683
56.751414,1500,136.645471
55.943637,1500,138.011044
57.122337,1500,138.716609
60.103033,1500,140.03293
58.13093,1500,141.371558
55.896497,1500,142.703797
55.29644,1500,143.420089
57.54293,1500,144.744184
59.088965,1500,146.131037
55.890388,1500,147.460789
54.576329,1500,148.177088
58.517152,1500,149.49136
58.29192,1500,150.811618
60.219395,1500,152.161909
57.704744,1500,152.895967
58.02879,1500,154.224025
58.423722,1500,155.567185
59.549467,1500,156.296062
56.955415,1500,157.639462
60.706007,1500,158.979047
61.164577,1500,160.348656
58.510016,1500,161.072615
60.520675,1500,162.565468
55.439423,1500,163.893669
54.391174,1500,165.218744
57.939966,1500,165.94122
58.315609,1500,167.317397
59.145607,1500,168.673521
57.096443,1500,169.388822
55.651762,1500,170.727389
57.536892,1500,172.075371
54.393688,1500,173.423521
58.849598,1500,174.160451
55.423094,1500,175.552356
58.532109,1500,176.907182
56.845178,1500,178.242935
58.778588,1500,179.003285
60.032302,1500,180.347298
57.916224,1500,181.672562
58.024447,1500,183.071412
59.905194,1500,183.78152
59.872938,1500,185.124057
60.31138,1500,186.498808
59.531001,1500,187.213389
58.933828,1500,188.547346
57.364531,1500,189.883894
54.681555,1500,191.238482
57.354768,1500,191.968921
56.11596,1500,193.318927
56.529158,1500,194.655239
50.348499,1500,196.005332
55.588671,1500,196.732572
58.151505,1500,198.075143
57.320478,1500,199.430303
56.041107,1500,200.793926
56.972389,1500,201.526617
57.069285,1500,202.855044
58.465483,1500,204.181943
59.493753,1500,204.887115
59.109161,1500,206.29388
61.133479,1500,208.236637
57.317577,1500,209.643589
56.788398,1500,210.355297
58.926688,1500,211.714346
55.942289,1500,213.069846
58.184575,1500,214.40116
59.505247,1500,215.141432
55.313556,1500,216.522778
55.995889,1500,217.864588
58.343264,1500,219.207895
57.528498,1500,219.937464
56.7384,1500,221.328672
59.106615,1500,222.659743
61.257637,1500,223.392492
59.98626,1500,224.724931
59.961648,1500,226.077417
59.452998,1500,227.402979
58.513839,1500,228.134917
57.915904,1500,229.477314
58.346297,1500,230.841847
59.034046,1500,232.211426
56.074444,1500,232.929444
56.072788,1500,234.286629
55.34624,1500,235.616507
55.394464,1500,236.964273
56.281365,1500,237.67451
59.01599,1500,239.457726
56.929832,1500,240.07358
58.822493,1500,240.696022
59.163967,1500,241.308735
59.693898,1500,241.928697
59.87929,1500,242.556109
56.489249,1500,243.182839
58.309281,1500,243.803539
56.055068,1500,244.42903
59.429798,1500,245.051383
